5, 1.6580589254766032
10, 1.6556078237187422
15, 2.5698316414954196
25, 2.645778658083684
35, 2.3296608071304776
45, 2.2487373112156472
55, 2.256127754394652
65, 2.4300817033919286
75, 2.555125030948254
85, 2.8026120326813566
