5, 1.7168853676652636
10, 1.3811215647437483
15, 2.290480316910126
25, 2.508554097548898
35, 2.3245357761822234
45, 2.253602376825947
55, 2.550259965337955
65, 2.6213419163159197
75, 2.849257241891557
85, 3.135999009655855
